Order ID,Order Date,Unit Cost,Price,Order Qty,Channel,Promotion_name,Product_Name,Manufacturer_ID,Product Sub Category,Product Category_Name,Region,City,Country_Name,Order Date (Year),Order Date (Quarter),Order Date (Month Index),Order Date (Month),Price After Discount
2801,2/9/2017,20,26.9,6,Store,North America Back-to-School Promotion,Contoso Bright Light battery E20 blue,1,Computers Accessories,Computers,North America,Tampa,United States,2017,Qtr1,2,Feb,26.9
2807,1/20/2017,27,50,6,Store,North America Back-to-School Promotion,Contoso Bluetooth Notebook Mouse E70 Black,1,Computers Accessories,Computers,North America,Boston,United States,2017,Qtr1,1,Jan,50
2945,1/5/2017,13,26.9,6,Store,North America Back-to-School Promotion,Contoso Bright Light battery E20 blue,1,Computers Accessories,Computers,North America,Seattle,United States,2017,Qtr1,1,Jan,26.9
3145,2/15/2019,12,39.9,6,Store,North America Back-to-School Promotion,Contoso Leather Case - case for digital photo camera X20 Black,1,Computers Accessories,Computers,North America,New Bedford,United States,2019,Qtr1,2,Feb,1.995
3230,5/25/2019,125,230.9,6,Store,North America Holiday Promotion,Contoso Laptop Keyboard X105 Black,1,Computers Accessories,Computers,North America,Fort Atkinson,United States,2019,Qtr2,5,May,230.9
3844,2/19/2017,7,9.5,6,Store,North America Back-to-School Promotion,Contoso Power Inverter - DC to AC power inverter E900 Grey,1,Computers Accessories,Computers,North America,Houston,United States,2017,Qtr1,2,Feb,9.5
4624,1/22/2017,5,12.95,6,Store,North America Back-to-School Promotion,Contoso Mouse Lock Bundle E200 White,1,Computers Accessories,Computers,North America,Waukesha,United States,2017,Qtr1,1,Jan,12.95
5227,12/15/2016,9,15.5,6,Store,North America Back-to-School Promotion,Contoso USB Optical Mouse E200 Grey,1,Computers Accessories,Computers,North America,Seattle,United States,2016,Qtr4,12,Dec,15.5
5921,3/1/2019,3,230.9,6,Store,North America Back-to-School Promotion,Contoso Laptop Keyboard X105 Brown,1,Computers Accessories,Computers,North America,North Bend,United States,2019,Qtr1,3,Mar,16.163
6434,12/10/2016,3,20.96,6,Store,North America Back-to-School Promotion,Contoso Wireless Laser Mouse E50 Black,1,Computers Accessories,Computers,North America,Rochester,United States,2016,Qtr4,12,Dec,1.4672
6887,2/11/2017,22,50,6,Store,North America Back-to-School Promotion,Contoso Bluetooth Notebook Mouse E70 Black,1,Computers Accessories,Computers,North America,Wheat Ridge,United States,2017,Qtr1,2,Feb,50
7135,4/17/2017,4,12.95,6,Store,North America Holiday Promotion,Contoso Rechargeable Battery E100 Grey,1,Computers Accessories,Computers,North America,Howard,United States,2017,Qtr2,4,Apr,0.6475
7204,1/3/2017,8,13,6,Store,North America Back-to-School Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,1,Computers Accessories,Computers,North America,Holyoke,United States,2017,Qtr1,1,Jan,13
7662,12/8/2016,9,13.5,6,Store,North America Back-to-School Promotion,Contoso Education Supplies Bundle E200 White,1,Computers Accessories,Computers,North America,Back River,United States,2016,Qtr4,12,Dec,13.5
8016,1/7/2019,17,39.9,6,Store,North America Back-to-School Promotion,Contoso Leather Case - case for digital photo camera X20 Black,1,Computers Accessories,Computers,North America,Trenton,United States,2019,Qtr1,1,Jan,39.9
8122,5/31/2017,6,12.95,6,Store,North America Holiday Promotion,Contoso Rechargeable Battery E100 Grey,1,Computers Accessories,Computers,North America,Morristown,United States,2017,Qtr2,5,May,12.95
8731,2/2/2017,15,50,6,Store,North America Back-to-School Promotion,Contoso Bluetooth Notebook Mouse E70 Grey,1,Computers Accessories,Computers,North America,Nantucket,United States,2017,Qtr1,2,Feb,2.5
8902,5/15/2017,6,50,6,Store,North America Holiday Promotion,Contoso Bluetooth Notebook Mouse E70 Silver,1,Computers Accessories,Computers,North America,Burlington,United States,2017,Qtr2,5,May,3.5
8978,2/17/2017,8,15.9,6,Store,North America Back-to-School Promotion,Contoso USB Wave Multi-media Keyboard E280 White,1,Computers Accessories,Computers,North America,Albany,United States,2017,Qtr1,2,Feb,15.9
9296,5/28/2017,9,11.5,6,Store,North America Holiday Promotion,Contoso Desktop Alternative Bundle E200 White,1,Computers Accessories,Computers,North America,New Castle,United States,2017,Qtr2,5,May,11.5
10282,12/19/2016,30,39.9,6,Store,North America Back-to-School Promotion,Contoso Dual USB Power Adapter - power adapter E300 Grey,1,Computers Accessories,Computers,North America,New Haven,United States,2016,Qtr4,12,Dec,39.9
10475,5/8/2017,12,50,6,Store,North America Holiday Promotion,Contoso Bluetooth Notebook Mouse E70 White,1,Computers Accessories,Computers,North America,Lowell,United States,2017,Qtr2,5,May,3.5
10534,5/15/2017,10,11.9,6,Store,North America Holiday Promotion,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,1,Computers Accessories,Computers,North America,Humble,United States,2017,Qtr2,5,May,11.9
10729,1/2/2017,1,39.9,6,Store,North America Back-to-School Promotion,Contoso Dual USB Power Adapter - power adapter E300 Grey,1,Computers Accessories,Computers,North America,Parker,United States,2017,Qtr1,1,Jan,2.793
11688,4/11/2017,48,50,6,Store,North America Holiday Promotion,Contoso Bluetooth Notebook Mouse E70 Silver,1,Computers Accessories,Computers,North America,Denver,United States,2017,Qtr2,4,Apr,50
11833,4/22/2017,14,20.96,6,Store,North America Holiday Promotion,Contoso Wireless Laser Mouse E50 Black,1,Computers Accessories,Computers,North America,Oregon,United States,2017,Qtr2,4,Apr,20.96
12767,2/16/2017,5,11.9,6,Store,North America Back-to-School Promotion,Contoso 90W AC/DC Power Adapter E300 Grey,1,Computers Accessories,Computers,North America,Orono,United States,2017,Qtr1,2,Feb,11.9
13021,4/28/2017,15,26.9,6,Store,North America Holiday Promotion,Contoso Bright Light battery E20 Black,1,Computers Accessories,Computers,North America,Granger,United States,2017,Qtr2,4,Apr,26.9
13366,2/27/2017,14,16.9,6,Store,North America Back-to-School Promotion,Contoso USB Data Link - direct connect adapter E600 Grey,1,Computers Accessories,Computers,North America,Attleboro,United States,2017,Qtr1,2,Feb,16.9
13429,5/17/2017,12,16.9,6,Store,North America Holiday Promotion,Contoso USB Data Link-direct connect adapter E600 Black,1,Computers Accessories,Computers,North America,Framingham,United States,2017,Qtr2,5,May,16.9
13545,2/27/2017,7,13.5,6,Store,North America Back-to-School Promotion,Contoso Education Supplies Bundle E200 White,1,Computers Accessories,Computers,North America,Oswego,United States,2017,Qtr1,2,Feb,13.5
13927,2/19/2019,84,129.95,6,Store,North America Back-to-School Promotion,Contoso Wireless Notebook Optical Mouse X205 Orange,1,Computers Accessories,Computers,North America,Renton,United States,2019,Qtr1,2,Feb,129.95
14190,4/30/2017,3,11.9,6,Store,North America Holiday Promotion,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Grey,1,Computers Accessories,Computers,North America,Lakeland,United States,2017,Qtr2,4,Apr,0.595
14477,12/30/2016,10,9.5,6,Store,North America Back-to-School Promotion,Contoso Power Inverter - DC to AC power inverter E900 White,1,Computers Accessories,Computers,North America,Alexandria,United States,2016,Qtr4,12,Dec,9.5
14618,4/12/2017,5,11.5,6,Store,North America Holiday Promotion,Contoso Desktop Alternative Bundle E200 Grey,1,Computers Accessories,Computers,North America,Yakima,United States,2017,Qtr2,4,Apr,11.5
14938,2/4/2017,6,12.95,6,Store,North America Back-to-School Promotion,Contoso Mouse Lock Bundle E200 Grey,1,Computers Accessories,Computers,North America,Georgetown,United States,2017,Qtr1,2,Feb,12.95
14947,2/17/2017,11,13.5,6,Store,North America Back-to-School Promotion,Contoso Education Supplies Bundle E200 Black,1,Computers Accessories,Computers,North America,Kennewick,United States,2017,Qtr1,2,Feb,13.5
15110,5/25/2017,40,50,6,Store,North America Holiday Promotion,Contoso Bluetooth Notebook Mouse E70 Black,1,Computers Accessories,Computers,North America,Lewiston,United States,2017,Qtr2,5,May,50
15175,5/13/2017,9,11.5,6,Store,North America Holiday Promotion,Contoso Desktop Alternative Bundle E200 Grey,1,Computers Accessories,Computers,North America,Jersey City,United States,2017,Qtr2,5,May,11.5
15794,12/22/2016,4,19.9,6,Store,North America Back-to-School Promotion,Contoso Battery charger - bike E200 Grey,1,Computers Accessories,Computers,North America,Trenton,United States,2016,Qtr4,12,Dec,1.393
16000,2/10/2017,6,12.95,6,Store,North America Back-to-School Promotion,Contoso Mouse Lock Bundle E200 White,1,Computers Accessories,Computers,North America,Greenville,United States,2017,Qtr1,2,Feb,12.95
16649,2/25/2017,6,13,6,Store,North America Back-to-School Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,1,Computers Accessories,Computers,North America,Georgetown,United States,2017,Qtr1,2,Feb,13
16951,4/2/2017,3,11.9,6,Store,North America Holiday Promotion,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White,1,Computers Accessories,Computers,North America,Denver,United States,2017,Qtr2,4,Apr,0.595
16964,4/19/2017,4,12.95,6,Store,North America Holiday Promotion,Contoso Mouse Lock Bundle E200 Grey,1,Computers Accessories,Computers,North America,Madison,United States,2017,Qtr2,4,Apr,0.6475
17293,5/31/2019,12,230.9,6,Store,North America Holiday Promotion,Contoso Laptop Keyboard X105 Silver,1,Computers Accessories,Computers,North America,Jacksonville,United States,2019,Qtr2,5,May,16.163
17396,1/22/2017,9,13,6,Store,North America Back-to-School Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,1,Computers Accessories,Computers,North America,Waukesha,United States,2017,Qtr1,1,Jan,13
17816,2/23/2017,1,13,6,Store,North America Back-to-School Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,1,Computers Accessories,Computers,North America,Houston,United States,2017,Qtr1,2,Feb,0.91
18205,12/24/2016,29,29.9,6,Store,North America Back-to-School Promotion,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,1,Computers Accessories,Computers,North America,Quincy,United States,2016,Qtr4,12,Dec,29.9
18954,2/6/2017,10,19.9,6,Store,North America Back-to-School Promotion,Contoso Battery charger - bike E200 Grey,1,Computers Accessories,Computers,North America,Bar Harbor,United States,2017,Qtr1,2,Feb,19.9
19422,1/4/2017,5,13.5,6,Store,North America Back-to-School Promotion,Contoso Education Supplies Bundle E200 Grey,1,Computers Accessories,Computers,North America,Virginia Beach,United States,2017,Qtr1,1,Jan,13.5
19479,12/17/2016,24,50,6,Store,North America Back-to-School Promotion,Contoso Bluetooth Notebook Mouse E70 White,1,Computers Accessories,Computers,North America,Worcester,United States,2016,Qtr4,12,Dec,50
20352,1/16/2019,8,39.9,6,Store,North America Back-to-School Promotion,Contoso Leather Case - case for digital photo camera X20 White,1,Computers Accessories,Computers,North America,La Porte,United States,2019,Qtr1,1,Jan,2.793
20564,1/7/2017,10,13,6,Store,North America Back-to-School Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,1,Computers Accessories,Computers,North America,New London,United States,2017,Qtr1,1,Jan,13
20718,12/16/2016,6,26.9,6,Store,North America Back-to-School Promotion,Contoso Bright Light battery E20 Pink,1,Computers Accessories,Computers,North America,Sedalia,United States,2016,Qtr4,12,Dec,1.883
20909,4/19/2017,12,11.5,6,Store,North America Holiday Promotion,Contoso Desktop Alternative Bundle E200 Black,1,Computers Accessories,Computers,North America,Texas City,United States,2017,Qtr2,4,Apr,11.5
21012,1/10/2017,31,39.9,6,Store,North America Back-to-School Promotion,Contoso Dual USB Power Adapter - power adapter E300 White,1,Computers Accessories,Computers,North America,Bacliff,United States,2017,Qtr1,1,Jan,39.9
21459,2/3/2017,26,29.9,6,Store,North America Back-to-School Promotion,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,1,Computers Accessories,Computers,North America,Hillsboro,United States,2017,Qtr1,2,Feb,29.9
33,6/27/2018,6,11.9,18,Store,North America Spring Promotion,Contoso 90W AC/DC Power Adapter E300 Grey,1,Computers Accessories,Computers,North America,Litchfield County,United States,2018,Qtr2,6,Jun,11.9
136,6/22/2018,9,11.5,18,Store,North America Spring Promotion,Contoso Desktop Alternative Bundle E200 Grey,1,Computers Accessories,Computers,North America,Somerville,United States,2018,Qtr2,6,Jun,11.5
662,8/9/2016,11,13,4,Store,North America Spring Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,1,Computers Accessories,Computers,North America,Milwaukee,United States,2016,Qtr3,8,Aug,13
806,8/17/2016,10,12.95,4,Store,North America Spring Promotion,Contoso Rechargeable Battery E100 Black,1,Computers Accessories,Computers,North America,Fort Atkinson,United States,2016,Qtr3,8,Aug,12.95
813,7/5/2016,8,9.5,4,Store,North America Spring Promotion,Contoso Power Inverter - DC to AC power inverter E900 Black,1,Computers Accessories,Computers,North America,Beaumont,United States,2016,Qtr3,7,Jul,9.5
822,4/13/2019,18,19.9,26,Store,North America Holiday Promotion,Contoso Battery charger - bike E200 White,1,Computers Accessories,Computers,North America,Beaumont,United States,2019,Qtr2,4,Apr,19.9
1435,7/14/2016,3,11.9,4,Store,North America Spring Promotion,Contoso 90W AC/DC Power Adapter E300 Grey,1,Computers Accessories,Computers,North America,Waukesha,United States,2016,Qtr3,7,Jul,0.595
1837,6/12/2018,7,11.9,18,Store,North America Spring Promotion,Contoso 90W AC/DC Power Adapter E300 Black,1,Computers Accessories,Computers,North America,Oregon,United States,2018,Qtr2,6,Jun,11.9
1941,6/6/2016,12,11.5,4,Store,North America Spring Promotion,Contoso Desktop Alternative Bundle E200 Black,1,Computers Accessories,Computers,North America,Austin,United States,2016,Qtr2,6,Jun,11.5
2079,8/13/2016,10,15.9,4,Store,North America Spring Promotion,Contoso USB Wave Multi-media Keyboard E280 Black,1,Computers Accessories,Computers,North America,Lowell,United States,2016,Qtr3,8,Aug,15.9
2352,8/6/2018,8,25.5,18,Store,North America Spring Promotion,Contoso Home/Office Laptop Power Adapter E300 Grey,1,Computers Accessories,Computers,North America,Bacliff,United States,2018,Qtr3,8,Aug,1.275
2501,7/30/2018,3,13,18,Store,North America Spring Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,1,Computers Accessories,Computers,North America,Houston,United States,2018,Qtr3,7,Jul,0.91
2575,8/23/2016,12,13,4,Store,North America Spring Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 White,1,Computers Accessories,Computers,North America,Green Bay,United States,2016,Qtr3,8,Aug,13
2691,8/7/2016,2,13,4,Store,North America Spring Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,1,Computers Accessories,Computers,North America,Hillsboro,United States,2016,Qtr3,8,Aug,0.91
3209,7/15/2016,12,15.9,4,Store,North America Spring Promotion,Contoso USB Wave Multi-media Keyboard E280 Black,1,Computers Accessories,Computers,North America,Desoto,United States,2016,Qtr3,7,Jul,15.9
3257,4/21/2019,4,15.9,26,Store,North America Holiday Promotion,Contoso USB Wave Multi-media Keyboard E280 Blue,1,Computers Accessories,Computers,North America,Spring,United States,2019,Qtr2,4,Apr,0.795
3795,5/13/2019,8,13.5,26,Store,North America Holiday Promotion,Contoso Education Supplies Bundle E200 White,1,Computers Accessories,Computers,North America,Orange,United States,2019,Qtr2,5,May,13.5
3797,7/5/2016,3,13.5,4,Store,North America Spring Promotion,Contoso Education Supplies Bundle E200 Grey,1,Computers Accessories,Computers,North America,Edgerton,United States,2016,Qtr3,7,Jul,0.945
3824,12/21/2018,11,12.95,24,Store,North America Back-to-School Promotion,Contoso Rechargeable Battery E100 White,1,Computers Accessories,Computers,North America,Leominster,United States,2018,Qtr4,12,Dec,12.95
3965,8/16/2016,2,13,4,Store,North America Spring Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Grey,1,Computers Accessories,Computers,North America,Howard,United States,2016,Qtr3,8,Aug,0.91
4755,4/25/2019,11,11.9,26,Store,North America Holiday Promotion,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Grey,1,Computers Accessories,Computers,North America,Worcester,United States,2019,Qtr2,4,Apr,11.9
4810,2/9/2019,17,26.9,24,Store,North America Back-to-School Promotion,Contoso Bright Light battery E20 blue,1,Computers Accessories,Computers,North America,Desoto,United States,2019,Qtr1,2,Feb,26.9
4994,7/7/2018,8,13.5,18,Store,North America Spring Promotion,Contoso Education Supplies Bundle E200 Black,1,Computers Accessories,Computers,North America,Aurora,United States,2018,Qtr3,7,Jul,13.5
5352,1/27/2019,12,13.9,24,Store,North America Back-to-School Promotion,Contoso Reserve Pen - Tablet Pen E200 Grey,1,Computers Accessories,Computers,North America,Aurora,United States,2019,Qtr1,1,Jan,13.9
5590,3/2/2019,13,39.9,24,Store,North America Back-to-School Promotion,Contoso Dual USB Power Adapter - power adapter E300 White,1,Computers Accessories,Computers,North America,Houston,United States,2019,Qtr1,3,Mar,1.995
5614,7/2/2016,10,15.5,4,Store,North America Spring Promotion,Contoso USB Optical Mouse E200 Grey,1,Computers Accessories,Computers,North America,Wheat Ridge,United States,2016,Qtr3,7,Jul,15.5
